run_key,experiment_id,filename,run_index,algorithm,population_size,evaluation_budget,master_seed,best_score,level_R,level_G,level_B,evaluations,budget_compliant,runtime_s,iterations_completed,convergence_points,final_convergence_value,diversity_mean,diversity_final,injection_count,bda_proposals,ehho_proposals,bda_fraction,paired_rank
IMG_0022|r1|n10|b300|EHHO-VC,IMG_0022,148089.jpg,1,EHHO-VC,10,300,554561387,4.6158791240454615,255,240,16,300,True,2.7979191999766044,19,19,4.6158791240454615,0.4241697755588702,0.4935356388113709,0,0,0,,1.0
IMG_0022|r1|n10|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BEHHO-VC-Calibrated,10,300,554561387,4.615996000872242,246,161,16,300,True,5.775938100006897,30,30,4.615996000872242,0.8555555555555556,0.8033333333333332,0,0,0,,2.0
IMG_0022|r1|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BDA-EHHO-VC-Calibrated,10,300,554561387,4.616541148364235,92,172,33,300,True,2.010112999996636,15,15,4.616541148364235,,,0,77,73,0.5133333333333333,4.0
IMG_0022|r1|n10|b600|HHO-VC,IMG_0022,148089.jpg,1,HHO-VC,10,600,554561387,4.615326992645643,234,203,16,600,True,0.8171720000100322,35,35,4.615326992645643,,,0,0,0,,1.0
IMG_0022|r1|n10|b600|EHHO-VC,IMG_0022,148089.jpg,1,EHHO-VC,10,600,554561387,4.615555725645305,185,168,16,600,True,0.368059300002642,40,40,4.615555725645305,0.4072635343458263,0.4591247708672425,0,0,0,,2.0
IMG_0022|r1|n10|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BEHHO-VC-Calibrated,10,600,554561387,4.616410080609862,241,158,20,600,True,1.0699590999865904,60,60,4.616410080609862,0.840361111111111,0.8799999999999999,1,0,0,,4.0
IMG_0022|r1|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BDA-EHHO-VC-Calibrated,10,600,554561387,4.615904572228413,73,164,66,600,True,0.5541237000143155,30,30,4.615904572228413,,,0,147,153,0.49,3.0
IMG_0022|r1|n20|b300|HHO-VC,IMG_0022,148089.jpg,1,HHO-VC,20,300,554561387,4.615496131018046,53,178,16,300,True,0.0109558000112883,9,9,4.615496131018046,,,0,0,0,,2.0
IMG_0022|r1|n20|b300|EHHO-VC,IMG_0022,148089.jpg,1,EHHO-VC,20,300,554561387,4.61555761050245,53,177,16,300,True,0.0399435000144876,10,10,4.61555761050245,0.3367100381587752,0.3483288914766644,0,0,0,,3.0
IMG_0022|r1|n20|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BEHHO-VC-Calibrated,20,300,554561387,4.61607480114013,185,165,70,300,True,0.2485003999900072,15,15,4.61607480114013,0.9149166666666666,0.8937500000000002,0,0,0,,4.0
IMG_0022|r1|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BDA-EHHO-VC-Calibrated,20,300,554561387,4.6153876664151126,12,172,16,300,True,0.1230387999676168,8,8,4.6153876664151126,,,0,68,72,0.4857142857142857,1.0
IMG_0022|r1|n20|b600|HHO-VC,IMG_0022,148089.jpg,1,HHO-VC,20,600,554561387,4.615635043395196,69,193,19,600,True,0.0485499000060372,18,18,4.615635043395196,,,0,0,0,,1.0
IMG_0022|r1|n20|b600|EHHO-VC,IMG_0022,148089.jpg,1,EHHO-VC,20,600,554561387,4.615912008796108,46,140,16,600,True,0.0235106999753043,20,20,4.615912008796108,0.3073437213898404,0.2816068122134103,0,0,0,,3.0
IMG_0022|r1|n20|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BEHHO-VC-Calibrated,20,600,554561387,4.61607480114013,185,165,70,600,True,0.144289799965918,30,30,4.61607480114013,0.9033055555555556,0.8920833333333333,0,0,0,,4.0
IMG_0022|r1|n20|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BDA-EHHO-VC-Calibrated,20,600,554561387,4.615796023046309,224,174,16,600,True,0.1014828999759629,15,15,4.615796023046309,,,0,141,159,0.47,2.0
IMG_0022|r1|n30|b300|HHO-VC,IMG_0022,148089.jpg,1,HHO-VC,30,300,554561387,4.616230117944019,73,182,48,300,True,0.0355567999649792,6,6,4.616230117944019,,,0,0,0,,3.0
IMG_0022|r1|n30|b300|EHHO-VC,IMG_0022,148089.jpg,1,EHHO-VC,30,300,554561387,4.616283245800372,53,181,37,300,True,0.0139377000159583,7,7,4.616283245800372,0.3384659168480213,0.3054376127857151,0,0,0,,4.0
IMG_0022|r1|n30|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BEHHO-VC-Calibrated,30,300,554561387,4.615933089797371,8,144,16,300,True,0.0262872999883256,10,10,4.615933089797371,0.9395555555555556,0.9383333333333336,0,0,0,,2.0
IMG_0022|r1|n30|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BDA-EHHO-VC-Calibrated,30,300,554561387,4.615871258471826,12,225,16,300,True,0.0213419999927282,5,5,4.615871258471826,,,0,78,72,0.52,1.0
IMG_0022|r1|n30|b600|HHO-VC,IMG_0022,148089.jpg,1,HHO-VC,30,600,554561387,4.61641247952881,23,59,16,600,True,0.0253333000000566,12,12,4.61641247952881,,,0,0,0,,3.0
IMG_0022|r1|n30|b600|EHHO-VC,IMG_0022,148089.jpg,1,EHHO-VC,30,600,554561387,4.616498906411766,24,59,16,600,True,0.0271041999803856,14,14,4.616498906411766,0.1816998581666208,0.1063676326729304,0,0,0,,4.0
IMG_0022|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BEHHO-VC-Calibrated,30,600,554561387,4.615966623799067,72,10,16,600,True,0.0475579000194557,20,20,4.615966623799067,0.8895740740740742,0.9177777777777776,0,0,0,,2.0
IMG_0022|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,1,BDA-EHHO-VC-Calibrated,30,600,554561387,4.615432952841055,243,156,16,600,True,0.0440808999701403,10,10,4.615432952841055,,,0,149,151,0.4966666666666666,1.0
IMG_0022|r2|n10|b300|HHO-VC,IMG_0022,148089.jpg,2,HHO-VC,10,300,914196805,4.623452680257155,2,2,2,300,True,2.0913878999999724,17,17,4.623452680257155,,,0,0,0,,2.5
IMG_0022|r2|n10|b300|EHHO-VC,IMG_0022,148089.jpg,2,EHHO-VC,10,300,914196805,4.623452680257155,2,2,2,300,True,1.0310372000094503,20,20,4.623452680257155,0.1379468854372058,0.0718148620470755,8,0,0,,2.5
IMG_0022|r2|n10|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BEHHO-VC-Calibrated,10,300,914196805,4.622908184181664,9,2,2,300,True,5.967341100040358,30,30,4.622908184181664,0.641277777777778,0.71,19,0,0,,1.0
IMG_0022|r2|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BDA-EHHO-VC-Calibrated,10,300,914196805,4.624197487351917,2,2,32,300,True,3.608034499979112,15,15,4.624197487351917,,,0,73,77,0.4866666666666667,4.0
IMG_0022|r2|n10|b600|HHO-VC,IMG_0022,148089.jpg,2,HHO-VC,10,600,914196805,4.623452680257155,2,2,2,600,True,0.1960989999934099,33,33,4.623452680257155,,,0,0,0,,2.5
IMG_0022|r2|n10|b600|EHHO-VC,IMG_0022,148089.jpg,2,EHHO-VC,10,600,914196805,4.623452680257155,2,2,2,600,True,0.3589045999688096,40,40,4.623452680257155,0.0930403174635049,0.02066636073276,21,0,0,,2.5
IMG_0022|r2|n10|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BEHHO-VC-Calibrated,10,600,914196805,4.622908184181664,9,2,2,600,True,2.4405360000091605,60,60,4.622908184181664,0.650888888888889,0.6533333333333334,32,0,0,,1.0
IMG_0022|r2|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BDA-EHHO-VC-Calibrated,10,600,914196805,4.6243756900959765,2,2,120,600,True,1.7768550000037069,30,30,4.6243756900959765,,,0,160,140,0.5333333333333333,4.0
IMG_0022|r2|n20|b300|HHO-VC,IMG_0022,148089.jpg,2,HHO-VC,20,300,914196805,4.623452680257155,2,2,2,300,True,0.1595235999557189,9,9,4.623452680257155,,,0,0,0,,2.0
IMG_0022|r2|n20|b300|EHHO-VC,IMG_0022,148089.jpg,2,EHHO-VC,20,300,914196805,4.623452680257155,2,2,2,300,True,0.0128492999938316,10,10,4.623452680257155,0.1433056760581482,0.0006717941667968,4,0,0,,2.0
IMG_0022|r2|n20|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BEHHO-VC-Calibrated,20,300,914196805,4.623452680257155,2,2,2,300,True,0.5268666000338271,15,15,4.623452680257155,0.6039722222222222,0.48375,9,0,0,,2.0
IMG_0022|r2|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BDA-EHHO-VC-Calibrated,20,300,914196805,4.6239127573812455,2,103,2,300,True,0.3048878000117838,8,8,4.6239127573812455,,,0,63,77,0.45,4.0
IMG_0022|r2|n20|b600|HHO-VC,IMG_0022,148089.jpg,2,HHO-VC,20,600,914196805,4.623452680257155,2,2,2,600,True,0.0236720000393688,17,17,4.623452680257155,,,0,0,0,,3.0
IMG_0022|r2|n20|b600|EHHO-VC,IMG_0022,148089.jpg,2,EHHO-VC,20,600,914196805,4.623284776438314,7,11,8,600,True,0.0776069000130519,19,19,4.623284776438314,0.0990528210664874,0.0426867236609866,8,0,0,,2.0
IMG_0022|r2|n20|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BEHHO-VC-Calibrated,20,600,914196805,4.6232778262942125,8,2,2,600,True,0.2016876000561751,30,30,4.6232778262942125,0.5660555555555554,0.4312500000000001,22,0,0,,1.0
IMG_0022|r2|n20|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BDA-EHHO-VC-Calibrated,20,600,914196805,4.6239127573812455,2,103,2,600,True,0.3029380000079982,15,15,4.6239127573812455,,,0,146,154,0.4866666666666667,4.0
IMG_0022|r2|n30|b300|HHO-VC,IMG_0022,148089.jpg,2,HHO-VC,30,300,914196805,4.623452680257155,2,2,2,300,True,0.0404575000284239,6,6,4.623452680257155,,,0,0,0,,2.5
IMG_0022|r2|n30|b300|EHHO-VC,IMG_0022,148089.jpg,2,EHHO-VC,30,300,914196805,4.623452680257155,2,2,2,300,True,0.0180524000315926,7,7,4.623452680257155,0.2028090456770818,0.052281754141373,2,0,0,,2.5
IMG_0022|r2|n30|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BEHHO-VC-Calibrated,30,300,914196805,4.6232778262942125,8,2,2,300,True,0.0249411000404506,10,10,4.6232778262942125,0.6100185185185185,0.4924074074074074,7,0,0,,1.0
IMG_0022|r2|n30|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BDA-EHHO-VC-Calibrated,30,300,914196805,4.623789399766038,9,237,117,300,True,0.1631383000058122,5,5,4.624408293149781,,,0,74,76,0.4933333333333333,4.0
IMG_0022|r2|n30|b600|HHO-VC,IMG_0022,148089.jpg,2,HHO-VC,30,600,914196805,4.623452680257155,2,2,2,600,True,0.0242601999780163,11,11,4.623452680257155,,,0,0,0,,2.5
IMG_0022|r2|n30|b600|EHHO-VC,IMG_0022,148089.jpg,2,EHHO-VC,30,600,914196805,4.623452680257155,2,2,2,600,True,0.0285173999727703,13,13,4.623452680257155,0.1319916622663157,0.0012580284525325,3,0,0,,2.5
IMG_0022|r2|n30|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BEHHO-VC-Calibrated,30,600,914196805,4.6232778262942125,8,2,2,600,True,0.0497556999907828,20,20,4.6232778262942125,0.5122592592592593,0.412037037037037,17,0,0,,1.0
IMG_0022|r2|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,2,BDA-EHHO-VC-Calibrated,30,600,914196805,4.623538018175252,64,2,2,600,True,0.0680454999674111,10,10,4.623538018175252,,,0,132,168,0.44,4.0
IMG_0022|r3|n10|b300|HHO-VC,IMG_0022,148089.jpg,3,HHO-VC,10,300,1481330858,4.615022073611623,188,45,152,300,True,6.209847699967213,16,16,4.615022073611623,,,0,0,0,,4.0
IMG_0022|r3|n10|b300|EHHO-VC,IMG_0022,148089.jpg,3,EHHO-VC,10,300,1481330858,4.614956929791485,46,12,36,300,True,2.634018199983984,19,19,4.614956929791485,0.2337284594085758,0.0951602451374555,0,0,0,,3.0
IMG_0022|r3|n10|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BEHHO-VC-Calibrated,10,300,1481330858,4.614738003985572,221,212,26,300,True,4.408258899988141,30,30,4.614738003985572,0.8343333333333334,0.9083333333333332,3,0,0,,2.0
IMG_0022|r3|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BDA-EHHO-VC-Calibrated,10,300,1481330858,4.614617145304407,202,166,16,300,True,1.5479134999914097,15,15,4.614617145304407,,,0,81,69,0.54,1.0
IMG_0022|r3|n10|b600|HHO-VC,IMG_0022,148089.jpg,3,HHO-VC,10,600,1481330858,4.614835996517014,187,45,152,600,True,0.7848266999935731,34,34,4.614835996517014,,,0,0,0,,3.0
IMG_0022|r3|n10|b600|EHHO-VC,IMG_0022,148089.jpg,3,EHHO-VC,10,600,1481330858,4.615171229065177,34,12,34,600,True,0.2953981999889947,39,39,4.615171229065177,0.2793931738049624,0.0850027714849706,0,0,0,,4.0
IMG_0022|r3|n10|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BEHHO-VC-Calibrated,10,600,1481330858,4.614520109117041,194,129,16,600,True,1.0343826000462286,60,60,4.614520109117041,0.8197777777777779,0.7666666666666667,5,0,0,,2.0
IMG_0022|r3|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BDA-EHHO-VC-Calibrated,10,600,1481330858,4.613800634265057,207,177,11,600,True,0.5801138000097126,30,30,4.613800634265057,,,0,146,154,0.4866666666666667,1.0
IMG_0022|r3|n20|b300|HHO-VC,IMG_0022,148089.jpg,3,HHO-VC,20,300,1481330858,4.6139461144303135,35,28,11,300,True,0.035366200027056,9,9,4.6139461144303135,,,0,0,0,,1.0
IMG_0022|r3|n20|b300|EHHO-VC,IMG_0022,148089.jpg,3,EHHO-VC,20,300,1481330858,4.614881157915562,43,45,16,300,True,0.0351875000051222,10,10,4.614881157915562,0.2168477761858252,0.0984176663904432,0,0,0,,3.0
IMG_0022|r3|n20|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BEHHO-VC-Calibrated,20,300,1481330858,4.61506025288591,32,152,36,300,True,0.1425910000107251,15,15,4.61506025288591,0.8040277777777777,0.7529166666666666,2,0,0,,4.0
IMG_0022|r3|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BDA-EHHO-VC-Calibrated,20,300,1481330858,4.614066764233935,160,197,20,300,True,0.1196877000038512,8,8,4.614066764233935,,,0,71,69,0.5071428571428571,2.0
IMG_0022|r3|n20|b600|HHO-VC,IMG_0022,148089.jpg,3,HHO-VC,20,600,1481330858,4.61477079015454,20,32,20,600,True,0.0226711999857798,18,18,4.61477079015454,,,0,0,0,,2.5
IMG_0022|r3|n20|b600|EHHO-VC,IMG_0022,148089.jpg,3,EHHO-VC,20,600,1481330858,4.61477079015454,20,32,20,600,True,0.0297999000176787,20,20,4.61477079015454,0.105946007192317,0.0831150642678861,0,0,0,,2.5
IMG_0022|r3|n20|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BEHHO-VC-Calibrated,20,600,1481330858,4.61506025288591,32,152,36,600,True,0.0495361000066623,30,30,4.61506025288591,0.787361111111111,0.5908333333333333,4,0,0,,4.0
IMG_0022|r3|n20|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BDA-EHHO-VC-Calibrated,20,600,1481330858,4.61399767627996,169,148,20,600,True,0.0706914999755099,15,15,4.61399767627996,,,0,147,153,0.49,1.0
IMG_0022|r3|n30|b300|HHO-VC,IMG_0022,148089.jpg,3,HHO-VC,30,300,1481330858,4.614660293278291,58,54,20,300,True,0.010686199995689,6,6,4.614660293278291,,,0,0,0,,3.0
IMG_0022|r3|n30|b300|EHHO-VC,IMG_0022,148089.jpg,3,EHHO-VC,30,300,1481330858,4.6148660433106405,87,89,20,300,True,0.0121299000456929,7,7,4.6148660433106405,0.2617850347862157,0.1846764262407472,0,0,0,,4.0
IMG_0022|r3|n30|b300|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BEHHO-VC-Calibrated,30,300,1481330858,4.614262998802235,203,164,25,300,True,0.0497743999585509,10,10,4.614262998802235,0.8822037037037038,0.8653703703703703,0,0,0,,2.0
IMG_0022|r3|n30|b300|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BDA-EHHO-VC-Calibrated,30,300,1481330858,4.614028730229941,241,210,20,300,True,0.0458089000312611,5,5,4.614282957966315,,,0,65,85,0.4333333333333333,1.0
IMG_0022|r3|n30|b600|HHO-VC,IMG_0022,148089.jpg,3,HHO-VC,30,600,1481330858,4.614170360110635,43,45,11,600,True,0.0269026000169105,12,12,4.614170360110635,,,0,0,0,,2.5
IMG_0022|r3|n30|b600|EHHO-VC,IMG_0022,148089.jpg,3,EHHO-VC,30,600,1481330858,4.614170360110635,43,45,11,600,True,0.0226485000457614,14,14,4.614170360110635,0.2199842863372767,0.1292546670900821,0,0,0,,2.5
IMG_0022|r3|n30|b600|BEHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BEHHO-VC-Calibrated,30,600,1481330858,4.614262998802235,203,164,25,600,True,0.0466423999750986,20,20,4.614262998802235,0.8840833333333334,0.8885185185185186,0,0,0,,4.0
IMG_0022|r3|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0022,148089.jpg,3,BDA-EHHO-VC-Calibrated,30,600,1481330858,4.614033752136513,231,140,20,600,True,0.0593752000131644,10,10,4.614033752136513,,,0,153,147,0.51,1.0
IMG_0025|r1|n10|b300|HHO-VC,IMG_0025,159008.jpg,1,HHO-VC,10,300,917638230,4.410072573323391,11,68,62,300,True,4.478253900015261,18,18,4.410072573323391,,,0,0,0,,2.0
IMG_0025|r1|n10|b300|EHHO-VC,IMG_0025,159008.jpg,1,EHHO-VC,10,300,917638230,4.409740769505491,11,68,60,300,True,1.238962800009176,20,20,4.409740769505491,0.1761756637453146,0.2127629940486617,0,0,0,,1.0
IMG_0025|r1|n10|b300|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BEHHO-VC-Calibrated,10,300,917638230,4.410546922412933,65,4,66,300,True,5.87573239998892,30,30,4.410546922412933,0.7360555555555556,0.5233333333333333,8,0,0,,4.0
IMG_0025|r1|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BDA-EHHO-VC-Calibrated,10,300,917638230,4.410461055489862,32,66,67,300,True,2.45742320001591,15,15,4.410461055489862,,,0,64,86,0.4266666666666667,3.0
IMG_0025|r1|n10|b600|HHO-VC,IMG_0025,159008.jpg,1,HHO-VC,10,600,917638230,4.410026902183601,11,73,66,600,True,0.3130163000314496,32,32,4.410026902183601,,,0,0,0,,2.0
IMG_0025|r1|n10|b600|EHHO-VC,IMG_0025,159008.jpg,1,EHHO-VC,10,600,917638230,4.409795879385929,11,74,66,600,True,0.1879853999707847,38,38,4.409795879385929,0.1730924132068521,0.2101477994901874,0,0,0,,1.0
IMG_0025|r1|n10|b600|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BEHHO-VC-Calibrated,10,600,917638230,4.410645988110487,32,43,72,600,True,2.914317800023128,60,60,4.410645988110487,0.8673888888888891,0.7716666666666665,2,0,0,,4.0
IMG_0025|r1|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BDA-EHHO-VC-Calibrated,10,600,917638230,4.410529107452523,35,43,72,600,True,0.5692727999994531,30,30,4.410529107452523,,,0,163,137,0.5433333333333333,3.0
IMG_0025|r1|n20|b300|HHO-VC,IMG_0025,159008.jpg,1,HHO-VC,20,300,917638230,4.409824125808372,40,58,56,300,True,0.0617366000078618,9,9,4.409824125808372,,,0,0,0,,1.5
IMG_0025|r1|n20|b300|EHHO-VC,IMG_0025,159008.jpg,1,EHHO-VC,20,300,917638230,4.409824125808372,40,58,56,300,True,0.0114102999796159,10,10,4.409824125808372,0.200828051985922,0.1556452794370843,0,0,0,,1.5
IMG_0025|r1|n20|b300|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BEHHO-VC-Calibrated,20,300,917638230,4.410120350655522,66,70,60,300,True,0.2456564999883994,15,15,4.410120350655522,0.8524166666666667,0.8150000000000001,0,0,0,,3.0
IMG_0025|r1|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BDA-EHHO-VC-Calibrated,20,300,917638230,4.41124671586822,16,80,86,300,True,0.097410500049591,8,8,4.41124671586822,,,0,76,64,0.5428571428571428,4.0
IMG_0025|r1|n20|b600|HHO-VC,IMG_0025,159008.jpg,1,HHO-VC,20,600,917638230,4.409771324294684,40,61,59,600,True,0.027949700015597,16,16,4.409771324294684,,,0,0,0,,1.5
IMG_0025|r1|n20|b600|EHHO-VC,IMG_0025,159008.jpg,1,EHHO-VC,20,600,917638230,4.409771324294684,40,61,59,600,True,0.0262783000362105,19,19,4.409771324294684,0.1852655880769844,0.1676286456306408,0,0,0,,1.5
IMG_0025|r1|n20|b600|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BEHHO-VC-Calibrated,20,600,917638230,4.410120350655522,66,70,60,600,True,0.1214546000119298,30,30,4.410120350655522,0.8355972222222224,0.8458333333333333,0,0,0,,3.0
IMG_0025|r1|n20|b600|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BDA-EHHO-VC-Calibrated,20,600,917638230,4.410261058612115,40,91,80,600,True,0.1208807999501004,15,15,4.410426055641663,,,0,141,159,0.47,4.0
IMG_0025|r1|n30|b300|HHO-VC,IMG_0025,159008.jpg,1,HHO-VC,30,300,917638230,4.410102303192292,38,56,67,300,True,0.0109325000084936,6,6,4.410102303192292,,,0,0,0,,2.0
IMG_0025|r1|n30|b300|EHHO-VC,IMG_0025,159008.jpg,1,EHHO-VC,30,300,917638230,4.409894762154995,40,61,73,300,True,0.0135762999998405,7,7,4.409894762154995,0.2597880656870967,0.2292660693937861,0,0,0,,1.0
IMG_0025|r1|n30|b300|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BEHHO-VC-Calibrated,30,300,917638230,4.410724404061043,64,54,80,300,True,0.0254532000399194,10,10,4.410724404061043,0.9234444444444444,0.9442592592592592,0,0,0,,4.0
IMG_0025|r1|n30|b300|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BDA-EHHO-VC-Calibrated,30,300,917638230,4.41040563899026,36,69,92,300,True,0.0238170000375248,5,5,4.41040563899026,,,0,69,81,0.46,3.0
IMG_0025|r1|n30|b600|HHO-VC,IMG_0025,159008.jpg,1,HHO-VC,30,600,917638230,4.410345590755129,11,56,48,600,True,0.022719100001268,11,11,4.410345590755129,,,0,0,0,,3.0
IMG_0025|r1|n30|b600|EHHO-VC,IMG_0025,159008.jpg,1,EHHO-VC,30,600,917638230,4.410141898504983,40,108,66,600,True,0.0235981000005267,13,13,4.410141898504983,0.2475111204610047,0.2508318638723918,0,0,0,,1.0
IMG_0025|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BEHHO-VC-Calibrated,30,600,917638230,4.410366865845581,35,72,64,600,True,0.047526000009384,20,20,4.410366865845581,0.9201944444444446,0.925,0,0,0,,4.0
IMG_0025|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,1,BDA-EHHO-VC-Calibrated,30,600,917638230,4.410247414729709,35,89,69,600,True,0.0673306000535376,10,10,4.410247414729709,,,0,158,142,0.5266666666666666,2.0
IMG_0025|r2|n10|b300|HHO-VC,IMG_0025,159008.jpg,2,HHO-VC,10,300,483193750,4.4177030164254205,25,32,26,300,True,3.352253000019118,15,15,4.4177030164254205,,,0,0,0,,1.0
IMG_0025|r2|n10|b300|EHHO-VC,IMG_0025,159008.jpg,2,EHHO-VC,10,300,483193750,4.417922436586832,32,40,37,300,True,0.887388400034979,18,18,4.417922436586832,0.1214390313332395,0.0880397278909228,0,0,0,,2.0
IMG_0025|r2|n10|b300|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BEHHO-VC-Calibrated,10,300,483193750,4.418125715682359,216,26,79,300,True,8.642577600025106,30,30,4.418125715682359,0.8731111111111112,0.8816666666666667,0,0,0,,3.0
IMG_0025|r2|n10|b300|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BDA-EHHO-VC-Calibrated,10,300,483193750,4.418260198567506,218,56,54,300,True,2.327501999970991,15,15,4.418260198567506,,,0,85,65,0.5666666666666667,4.0
IMG_0025|r2|n10|b600|HHO-VC,IMG_0025,159008.jpg,2,HHO-VC,10,600,483193750,4.417499191748214,20,26,23,600,True,0.295489499985706,31,31,4.417499191748214,,,0,0,0,,2.0
IMG_0025|r2|n10|b600|EHHO-VC,IMG_0025,159008.jpg,2,EHHO-VC,10,600,483193750,4.417481917289929,19,26,23,600,True,0.1918107999954372,37,37,4.417481917289929,0.1426706213663841,0.0854524251491811,0,0,0,,1.0
IMG_0025|r2|n10|b600|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BEHHO-VC-Calibrated,10,600,483193750,4.417856945054768,48,66,34,600,True,1.878268099972047,60,60,4.417856945054768,0.8529444444444445,0.8033333333333333,1,0,0,,4.0
IMG_0025|r2|n10|b600|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BDA-EHHO-VC-Calibrated,10,600,483193750,4.4178483028413,3,4,6,600,True,0.6938569999765605,30,30,4.4178483028413,,,0,139,161,0.4633333333333333,3.0
IMG_0025|r2|n20|b300|HHO-VC,IMG_0025,159008.jpg,2,HHO-VC,20,300,483193750,4.417446010228581,20,28,17,300,True,0.0192416000063531,8,8,4.417446010228581,,,0,0,0,,3.0
IMG_0025|r2|n20|b300|EHHO-VC,IMG_0025,159008.jpg,2,EHHO-VC,20,300,483193750,4.417404876815664,22,30,18,300,True,0.0451650000177323,9,9,4.417404876815664,0.1547339323047702,0.0500655177723421,0,0,0,,2.0
IMG_0025|r2|n20|b300|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BEHHO-VC-Calibrated,20,300,483193750,4.417392818923401,198,66,37,300,True,0.249484299973119,15,15,4.417392818923401,0.8713055555555556,0.8533333333333332,0,0,0,,1.0
IMG_0025|r2|n20|b300|BDA-EHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BDA-EHHO-VC-Calibrated,20,300,483193750,4.418328207531425,3,30,66,300,True,0.1277613000129349,8,8,4.418328207531425,,,0,74,66,0.5285714285714286,4.0
IMG_0025|r2|n20|b600|HHO-VC,IMG_0025,159008.jpg,2,HHO-VC,20,600,483193750,4.417182225254538,20,28,18,600,True,0.0294329000171273,16,16,4.417182225254538,,,0,0,0,,2.0
IMG_0025|r2|n20|b600|EHHO-VC,IMG_0025,159008.jpg,2,EHHO-VC,20,600,483193750,4.417189536450163,19,26,17,600,True,0.0259291999973356,19,19,4.417189536450163,0.1288616429325577,0.0629895933371521,0,0,0,,3.0
IMG_0025|r2|n20|b600|BEHHO-VC-Calibrated,IMG_0025,159008.jpg,2,BEHHO-VC-Calibrated,20,600,483193750,4.417816868101133,200,66,44,600,True,0.1534373000031337,30,30,4.417816868101133,0.8669166666666667,0.8716666666666667,1,0,0,,4.0
