run_key,experiment_id,filename,run_index,algorithm,sec_abs_corr,sec_nmi,sec_hist_overlap,sec_similarity_nmse
IMG_0005|r4|HHO-VC,IMG_0005,105025.jpg,4,HHO-VC,0.0012198867176852239,6.896020975647307e-05,0.21300596066951205,0.653999013486989
IMG_0005|r4|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,4,BDA-EHHO-VC-Calibrated,0.0006727136650870164,5.8905070461354226e-05,0.21300596066951205,0.6542756676943744
IMG_0005|r4|EHHO-VC,IMG_0005,105025.jpg,4,EHHO-VC,0.0012198867176852239,6.896020975647307e-05,0.21300596066951205,0.653999013486989
IMG_0005|r4|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,4,MO-BDA-EHHO-VC,0.0008130958994221413,6.733677757043189e-05,0.21300596066951205,0.6540685506098521
IMG_0005|r5|EHHO-VC,IMG_0005,105025.jpg,5,EHHO-VC,0.0027507279639447757,6.700137145382379e-05,0.21300596066951205,0.6538076816299068
IMG_0005|r5|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,5,BDA-EHHO-VC-Calibrated,0.0024818432254318933,7.073659394489581e-05,0.21300596066951205,0.6536371300574859
IMG_0005|r5|HHO-VC,IMG_0005,105025.jpg,5,HHO-VC,0.0032123968092180257,6.500743647260369e-05,0.21300596066951205,0.6539039169103091
IMG_0005|r5|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,5,BEHHO-VC-Calibrated,0.0024853310904285465,7.03250336557092e-05,0.21300596066951205,0.6536835205931564
IMG_0005|r5|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,5,MO-BDA-EHHO-VC,0.0026859610251341315,6.127701687794052e-05,0.21300596066951205,0.6538285550427538
IMG_0006|r1|EHHO-VC,IMG_0006,106024.jpg,1,EHHO-VC,0.0018889954894207664,6.2423516744183e-05,0.11552602206807815,0.6613806923490115
IMG_0006|r1|HHO-VC,IMG_0006,106024.jpg,1,HHO-VC,0.0020781613258971736,6.552064098631922e-05,0.11552602206807815,0.6613698302161043
IMG_0006|r1|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,1,BEHHO-VC-Calibrated,0.001560638342774181,6.015611213264839e-05,0.11552602206807815,0.6611980468117755
IMG_0006|r1|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,1,BDA-EHHO-VC-Calibrated,0.001918479191491482,6.100896919649838e-05,0.11552602206807815,0.6611831843999917
IMG_0006|r1|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,1,MO-BDA-EHHO-VC,0.0020358046026266213,6.139809911575487e-05,0.11552602206807815,0.661518911508671
IMG_0006|r2|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,2,BDA-EHHO-VC-Calibrated,0.0020239145258939997,8.808842920288725e-05,0.11552602206807815,0.6606542544043218
IMG_0006|r2|HHO-VC,IMG_0006,106024.jpg,2,HHO-VC,0.002216861593917478,9.272362207013995e-05,0.11552602206807815,0.6608658458748468
IMG_0006|r2|EHHO-VC,IMG_0006,106024.jpg,2,EHHO-VC,0.002216861593917478,9.272362207013995e-05,0.11552602206807815,0.6608658458748468
IMG_0006|r2|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,2,BEHHO-VC-Calibrated,0.0019790953030144978,8.872093957342403e-05,0.11552602206807815,0.660644031469415
IMG_0006|r2|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,2,MO-BDA-EHHO-VC,0.0022101328515757674,8.585483318569879e-05,0.11552602206807815,0.6604584015971441
IMG_0006|r3|HHO-VC,IMG_0006,106024.jpg,3,HHO-VC,0.0014932330278822337,5.287266073428937e-05,0.11552602206807815,0.6615216799556395
IMG_0006|r3|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,3,BDA-EHHO-VC-Calibrated,0.0023774592713047857,5.148731312805506e-05,0.11552602206807815,0.661790485996848
IMG_0006|r3|EHHO-VC,IMG_0006,106024.jpg,3,EHHO-VC,0.0014932330278822337,5.287266073428937e-05,0.11552602206807815,0.6615216799556395
IMG_0006|r3|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,3,BEHHO-VC-Calibrated,0.002353876022430786,5.46394998977715e-05,0.11552602206807815,0.661732132722442
IMG_0006|r3|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,3,MO-BDA-EHHO-VC,0.002221730916718358,5.6227646473868736e-05,0.11552602206807815,0.6618502827581291
IMG_0006|r4|EHHO-VC,IMG_0006,106024.jpg,4,EHHO-VC,0.003035830465909349,8.07139445199766e-05,0.11552602206807815,0.6615103606480036
IMG_0006|r4|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,4,BDA-EHHO-VC-Calibrated,0.0027163201558708214,7.582443328053622e-05,0.11552602206807815,0.66139430599649
IMG_0006|r4|HHO-VC,IMG_0006,106024.jpg,4,HHO-VC,0.003035830465909349,8.07139445199766e-05,0.11552602206807815,0.6615103606480036
IMG_0006|r4|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,4,BEHHO-VC-Calibrated,0.0021451037399643665,6.896193123600788e-05,0.11552602206807815,0.6613251413863687
IMG_0006|r4|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,4,MO-BDA-EHHO-VC,0.0016941898746280503,6.807583465151095e-05,0.11552602206807815,0.66120924759263
IMG_0006|r5|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,5,BEHHO-VC-Calibrated,0.0011968330331481993,5.7443999131637e-05,0.11552602206807815,0.660785378889487
IMG_0006|r5|EHHO-VC,IMG_0006,106024.jpg,5,EHHO-VC,0.001183624069211061,5.983282607219757e-05,0.11552602206807815,0.6606900664247407
IMG_0006|r5|HHO-VC,IMG_0006,106024.jpg,5,HHO-VC,0.001129114305260665,5.760478202072397e-05,0.11552602206807815,0.6606251222146619
IMG_0006|r5|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,5,BDA-EHHO-VC-Calibrated,0.0011684619684438102,6.0792243555280954e-05,0.11552602206807815,0.660740821285831
IMG_0006|r5|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,5,MO-BDA-EHHO-VC,0.0020027978808149563,5.551987999506586e-05,0.11552602206807815,0.6603191791929409
IMG_0007|r1|BEHHO-VC-Calibrated,IMG_0007,108005.jpg,1,BEHHO-VC-Calibrated,0.002778631909205418,5.999490689768423e-05,0.006509025200613985,0.6828309223520986
IMG_0007|r1|EHHO-VC,IMG_0007,108005.jpg,1,EHHO-VC,0.0028136689879577005,6.081987030771933e-05,0.006509025200613985,0.6828786166823658
